mask_id,segmentation,area,bbox,predicted_iou,point_coords,stability_score,crop_box
321,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",3665,"[1966.0, 1133.0, 81.0, 72.0]",0.8232252597808838,"[[2038.1796875, 1187.09375]]",0.869361162185669,"[791.0, 450.0, 1257.0, 916.0]"
322,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10868,"[1199.0, 860.0, 149.0, 150.0]",0.8216250538825989,"[[1272.1953125, 1001.03125]]",0.8535000681877136,"[791.0, 450.0, 1257.0, 916.0]"
323,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",432,"[1888.0, 859.0, 74.0, 51.0]",0.8191943764686584,"[[1959.6171875, 857.90625]]",0.831250011920929,"[791.0, 450.0, 1257.0, 916.0]"
324,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",701,"[1338.0, 860.0, 36.0, 43.0]",0.8140005469322205,"[[1350.7578125, 886.53125]]",0.9513888955116272,"[791.0, 450.0, 1257.0, 916.0]"
325,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10647,"[1945.0, 1008.0, 102.0, 114.0]",0.813544750213623,"[[1959.6171875, 1072.59375]]",0.9126911759376526,"[791.0, 450.0, 1257.0, 916.0]"
326,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",13377,"[1819.0, 1011.0, 132.0, 112.0]",0.799515962600708,"[[1920.3359375, 1029.65625]]",0.9537145495414734,"[791.0, 450.0, 1257.0, 916.0]"
327,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5490,"[1569.0, 994.0, 128.0, 98.0]",0.7952877283096313,"[[1586.4453125, 1086.90625]]",0.939035177230835,"[791.0, 450.0, 1257.0, 916.0]"
328,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1148,"[1265.0, 855.0, 37.0, 44.0]",0.789765477180481,"[[1291.8359375, 857.90625]]",0.9204639792442322,"[791.0, 450.0, 1257.0, 916.0]"
329,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",362,"[2026.0, 1253.0, 21.0, 25.0]",0.781406044960022,"[[2038.1796875, 1258.65625]]",0.9230769276618958,"[791.0, 450.0, 1257.0, 916.0]"
330,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",362,"[1949.0, 859.0, 13.0, 44.0]",0.7760324478149414,"[[1959.6171875, 872.21875]]",0.9281914830207825,"[791.0, 450.0, 1257.0, 916.0]"
331,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",14430,"[1569.0, 993.0, 193.0, 100.0]",0.772119402885437,"[[1645.3671875, 1043.96875]]",0.8642210364341736,"[791.0, 450.0, 1257.0, 916.0]"
332,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",118,"[2031.0, 1200.0, 16.0, 10.0]",0.7563111186027527,"[[2038.1796875, 1201.40625]]",0.9268292784690857,"[791.0, 450.0, 1257.0, 916.0]"
333,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5352,"[1574.0, 480.0, 61.0, 90.0]",0.7227804064750671,"[[1625.7265625, 485.78125]]",0.9571506977081299,"[791.0, 450.0, 1257.0, 916.0]"
334,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2307,"[1878.0, 865.0, 169.0, 60.0]",0.7197193503379822,"[[1979.2578125, 915.15625]]",0.8584492802619934,"[791.0, 450.0, 1257.0, 916.0]"
335,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",37572,"[1273.0, 741.0, 602.0, 171.0]",0.7147523164749146,"[[1547.1640625, 872.21875]]",0.8253637552261353,"[791.0, 450.0, 1257.0, 916.0]"
336,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",35308,"[1344.0, 781.0, 531.0, 307.0]",0.6913195252418518,"[[1370.3984375, 800.65625]]",0.9140306115150452,"[791.0, 450.0, 1257.0, 916.0]"
337,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7976,"[1614.0, 541.0, 96.0, 279.0]",0.6761563420295715,"[[1704.2890625, 814.96875]]",0.9541676640510559,"[791.0, 450.0, 1257.0, 916.0]"
338,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6779,"[1750.0, 729.0, 297.0, 38.0]",0.6703877449035645,"[[1782.8515625, 743.40625]]",0.9395455121994019,"[791.0, 450.0, 1257.0, 916.0]"
339,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6162,"[1571.0, 614.0, 373.0, 105.0]",0.6702320575714111,"[[1606.0859375, 657.53125]]",0.9346982836723328,"[791.0, 450.0, 1257.0, 916.0]"
340,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",48684,"[1156.0, 712.0, 723.0, 376.0]",0.665908694267273,"[[1409.6796875, 800.65625]]",0.848045825958252,"[791.0, 450.0, 1257.0, 916.0]"
341,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8840,"[1091.0, 1301.0, 194.0, 64.0]",0.6575099229812622,"[[1134.7109375, 1330.21875]]",0.9431253671646118,"[791.0, 450.0, 1257.0, 916.0]"
342,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",901,"[1939.0, 1254.0, 39.0, 26.0]",0.6462257504463196,"[[1959.6171875, 1258.65625]]",0.961915135383606,"[791.0, 450.0, 1257.0, 916.0]"
343,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",5540,"[1934.0, 926.0, 113.0, 51.0]",0.6431522369384766,"[[2038.1796875, 943.78125]]",0.9547694325447083,"[791.0, 450.0, 1257.0, 916.0]"
344,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",611,"[1612.0, 686.0, 21.0, 34.0]",0.639325737953186,"[[1625.7265625, 700.46875]]",0.928909957408905,"[791.0, 450.0, 1257.0, 916.0]"
345,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7016,"[1622.0, 473.0, 425.0, 48.0]",0.6165271401405334,"[[1900.6953125, 485.78125]]",0.8923240900039673,"[791.0, 450.0, 1257.0, 916.0]"
346,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",33747,"[1800.0, 932.0, 247.0, 205.0]",0.5828549265861511,"[[1998.8984375, 1129.84375]]",0.8106104731559753,"[791.0, 450.0, 1257.0, 916.0]"
347,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",538,"[1510.0, 739.0, 25.0, 30.0]",0.5778490900993347,"[[1527.5234375, 757.71875]]",0.909584105014801,"[791.0, 450.0, 1257.0, 916.0]"
